INWINDOW,INFOCUS,ID,Total Emp-Purpose-HBO,Retail-Purpose-HBO,Service-Purpose-HBO,Basic-Purpose-HBO,TotEnroll-Purpose-HBO
0,0,1405,91030.82041147554,11377.744953548323,50441.16407433798,29211.91138358922,38940.97374004692
0,0,1406,85947.68214384605,10294.116433300103,48159.46826823839,27494.09744230756,36870.20693494618
0,0,1407,90519.40773880246,10975.074597996203,50327.89036241427,29216.442778391996,38907.24427722521
0,0,1408,88785.44867206347,10514.445779600523,50158.664470233445,28112.338422229517,38618.85784509842
0,0,1409,86347.18496349355,11146.463916594192,49019.96537937166,26180.755667527705,37195.87181591135
0,0,1410,82397.88135167614,10338.591965222213,46337.267781826275,25722.021604627644,35050.24262254628
0,0,1411,84736.67950873246,10562.149328879648,47039.178664593324,27135.351515259477,36872.84359350397
0,0,1412,89690.28015017275,11030.989492550061,49735.61904450301,28923.671613119666,38837.90319250124
0,0,1413,91238.97319976501,10839.060429091785,51089.0648153235,29310.84795534972,39470.75904817846
0,0,1414,89200.88446474628,14669.571206383263,54035.093481264514,20496.219777098515,38282.973400686395
0,0,1415,87983.32201066441,14188.846969031263,53415.243480239005,20379.23156139416,38128.85706477913
0,0,1416,112352.54122376881,18165.712425776946,67885.86513243771,26300.963665554133,47416.17403717391
0,0,1417,106421.15133316195,16901.927033155633,63628.08242637606,25891.141873630273,44737.38071714829
0,0,1418,113914.01668535153,18281.545242998163,68327.06474838052,27305.40669397284,48210.88696286713
0,0,1419,94887.7065789657,13728.897458767728,52452.69394231009,28706.11517788787,37693.52276774679
0,0,1420,109700.03375324566,16535.50121571237,61113.58672640662,32050.94581112666,43691.830256759364
0,0,1421,122570.14033546098,19119.345718257602,68129.75483875498,35321.03977844837,48708.28070011271
0,0,1422,102589.99349709519,15099.131176710853,57796.967673224004,29693.89464716032,42140.75551742884
0,0,1423,100013.08302008457,14556.450171589076,57662.8818052194,27793.751043276097,44941.19311425522
0,0,1424,97254.46205796028,13821.675307483078,55944.74366482995,27488.04308564726,42785.83744836663
0,0,1425,107532.36886924127,16160.91610540916,62065.16217918854,29306.290584643568,46785.50970253507
0,0,1426,114345.65535445715,17840.20886269849,66078.63517834742,30426.811313411214,48204.78046218099
0,0,1427,109089.748849686,16688.293608436754,63048.47299850884,29352.982242740407,46075.40745380351
0,0,1428,106734.01889568698,16049.15914184818,61719.20373459306,28965.656019245755,45975.86059559675
0,0,1429,89843.82147445761,13297.320003272289,52647.942069571836,23898.559401613486,39139.79370963565
0,0,1430,104827.17246914693,16119.922697383856,61058.72042234907,27648.529349414006,44650.29752096277
0,0,1431,112729.63028478349,17921.121225372743,66995.35931295846,27813.149746452276,46954.41353466856
0,0,1432,93621.68304666129,14221.234046234953,55986.41431586042,23414.034684565922,40631.68697199835
0,0,1433,86956.10936247715,13329.851174384714,52345.97751833048,21280.280669761953,37559.17073400901
0,0,1434,90821.08777213807,14222.980118280742,54818.18837183746,21779.919282019866,39150.92895997434
0,0,1435,81731.43224386283,12653.981539123659,49293.64074321731,19783.80996152186,35263.92345426844
0,0,1436,71727.4539440414,11322.171154365902,43290.47945068315,17114.80333899234,30871.823160816377
0,0,1437,74599.24188342186,11680.228933732833,44900.99212173412,18018.02082795491,31470.050493639123
0,0,1438,65327.300717661696,10609.71724269413,38988.506836632805,15729.076638334747,27914.31651646881
0,0,1439,64624.51224810192,10201.124594546687,38641.09568820165,15782.291965353596,26814.110712191432
0,0,1440,55922.723386021826,8735.138501300567,33223.942346470016,13963.642538251239,23246.420496300714
0,0,1441,75293.75166012859,11678.503848930939,45329.80848997485,18285.43932122279,32005.738150347333
0,0,1442,65539.98483477725,9701.288915875753,38849.58844293612,16989.107475965364,28512.11629775804
0,0,1443,71166.65370117941,10380.204132153758,42477.84736658375,18308.602202441907,30920.533208424786
0,0,1444,67342.40712617405,9283.782226365176,39028.540409869915,19030.08448993895,29343.67170774869
0,0,1445,73733.383807954,9578.11306579215,42144.360468694555,22010.91027346728,32016.606829679884
0,0,1446,57273.26391224403,8094.130360407748,33098.1412968415,16080.992254994782,24830.846173214763
0,0,1447,49452.67907560639,7208.377305316063,28689.257374542653,13555.044395747671,21226.835341142963
0,0,1448,55199.21758255222,8071.060556679976,31869.25426138543,15258.90276448682,23631.212150836403
0,0,1449,52189.96298993277,7940.35966338756,30154.90335176597,14094.69997477923,23105.78947247136
0,0,1450,58535.72261455608,8686.495194683544,33947.46977975202,15901.757640120511,25172.83873610611
0,0,1451,53779.67246447482,8084.463907984198,31296.11438418258,14399.09417230805,22957.408427695602
0,0,1452,55146.28555451712,8272.519357257797,32111.132690995626,14762.633506263697,23450.709329066907
0,0,1453,56053.87172025103,8610.21501272938,32410.923793320497,15032.732914201157,24254.494112267515
0,0,1454,56014.91868717295,8702.348577623812,32460.051441696065,14852.51866785307,24873.6747273282
0,0,1455,54199.61228200565,8400.976698107119,31320.842474077224,14477.79310982131,24487.73265896467
0,0,1456,50274.79324261216,7648.352935176235,29010.937184449536,13615.503122986393,22856.05431651662
0,0,1457,51538.22170177239,8014.89662937926,29644.31887470738,13879.006197685743,22648.99380484983
0,0,1458,55805.405971800734,8925.745747530596,32381.91698104059,14497.743243229539,24353.6323736255
0,0,1459,60449.16262402519,9513.66471298001,35375.362670294366,15560.13524075083,26210.362135618016
0,0,1460,58376.34810766981,9510.549847393153,34237.18158679518,14628.616673481478,25107.781772016442
0,0,1461,56884.75945509046,9526.631466082676,33133.405612752176,14224.722376255602,23856.347402490104
0,0,1462,58731.42756003709,9768.241794411902,34264.56254104452,14698.623224580666,24924.80306059792
0,0,1463,60639.92112947016,10109.758752338235,35646.76108678435,14883.40129034757,25877.081977604365
0,0,1464,59258.21032829801,9967.328753899437,34630.77546751548,14660.106106883097,24939.586879552306
0,0,1465,61602.6672594328,10315.443235869323,36075.0895754535,15212.134448109977,26081.474301178278
0,0,1466,61687.46977569554,10350.555618009694,36181.94791716412,15154.966240521728,26282.378013903755
0,0,1467,59208.208043204664,9994.248601013114,34757.68085964395,14456.278582547598,25281.38741049229
0,0,1468,109031.66603258293,17832.310405998982,66625.9591044143,24573.396522169667,47110.240189893484
0,0,1469,121296.6828580166,19982.855243037397,73525.75658239858,27788.071032580618,50258.583943987804
0,0,1470,115836.51529121562,19292.004439721408,71464.48332121695,25080.027530277264,51309.957272998625
0,0,1471,132668.2970187781,21642.266261231263,82432.43482934915,28593.595928197716,59392.138274649544
0,0,1472,112716.38645680265,19444.88610678776,70189.10418261288,23082.39616740202,50689.00376319928
0,0,1473,127911.64286416309,21033.37672477918,80531.35063773635,26346.915501647563,58707.309986115535
0,0,1474,128429.01772099106,21593.572016198705,81060.6944960223,25774.751208770038,59657.89044774507
0,0,1475,130282.42890980745,22108.063313405004,82755.76010839082,25418.60548801162,61818.62301836089
0,0,1476,120737.1193591735,20755.427022044445,76447.46660783105,23534.22572929801,57437.22108670209
0,0,1477,109633.33369794807,19757.106632262108,68085.44007991583,21790.786985770123,49968.182816313616
0,0,1478,114428.2996305908,20459.90159389822,71519.49289433197,22448.905142360607,53180.56834068265
0,0,1479,105135.97257191033,18887.951977708384,65447.23258117003,20800.788013031917,48607.50588620615
0,0,1480,111117.66595972894,19548.98950145141,69592.77791864902,21975.89853962851,52529.42444502871
0,0,1481,116221.34714887978,20367.60777838336,73107.71486022911,22746.0245102673,55180.9856849199
0,0,1482,117704.8999601006,20294.39730334535,74186.88596371797,23223.61669303727,56042.62442313874
0,0,1483,128609.10286826003,21629.29552419192,81823.24843719031,25156.558906877814,61969.75708145439
0,0,1484,121374.91565937089,20441.54320173042,76926.18561012234,24007.186847518125,57982.54146884012
0,0,1485,124275.80972530483,20830.742917985277,78889.38716918378,24555.679638135793,59967.83256381437
0,0,1486,135458.10161843116,22639.897171262113,86313.42047361132,26504.78397355775,64233.75257517732
0,0,1487,135022.1806273854,22269.869548797273,86282.50366975414,26469.807408833956,64986.18194896578
0,0,1488,141419.57243076985,23074.54968549813,90495.36888729772,27849.653857973968,66678.72518351456
0,0,1489,141209.4050201964,22989.81420149939,90570.44605755863,27649.144761138403,67103.20670057304
0,0,1490,130232.12049860203,21278.148254558437,82962.72609978172,25991.24614426188,60588.32828210979
0,0,1491,142562.82984004242,23212.13448217408,90912.35911102871,28438.336246839648,66878.85156669549
0,0,1492,131650.93877868765,21538.694474269523,83574.6526319703,26537.59167244782,62462.25663668504
0,0,1493,123639.19154466948,20776.17834464429,78122.94213658496,24740.071063440257,59126.470681273604
0,0,1494,122988.77854671805,20803.96068286981,77158.68870432785,25026.12915952037,58461.8344328137
0,0,1495,99273.6317590576,17006.767680991914,61919.471456210566,20347.39262185512,47023.89455716642
0,0,1496,117598.14110101279,19808.502767864,73077.08747180525,24712.55086134354,55054.84227562418
0,0,1497,122056.45974537486,20512.352261147855,75698.792973299,25845.31451092798,56677.530544354624
0,0,1498,125344.2239239943,21082.638747199773,78355.10715360657,25906.478023187923,59039.437743674964
0,0,1499,128404.06556487497,21397.78238375398,80722.4955938321,26283.787587288898,60470.689162976305
0,0,1500,124284.16285502871,20657.69053639308,77773.88325043317,25852.589068202466,58148.61685865022
0,0,1501,123152.3172098251,20340.022943039254,77052.76972374239,25759.524543043455,57267.587523733775
0,0,1502,129915.06270112548,21257.215568658117,82059.95723051643,26597.889901950955,60922.66551003153
0,0,1503,135760.23887873613,22131.740981498908,85982.63861617292,27645.8592810643,63504.764349043384
0,0,1504,136207.6857148498,21997.034791505157,86346.07230199198,27864.578621352663,63188.29423266274
0,0,1505,81242.7117770932,13997.177934107764,49136.23980757709,18109.29403540834,35698.40331017913
0,0,1506,83319.36533674633,14236.831601242222,50742.718829458056,18339.814906046046,36443.65089713095
0,0,1507,84137.77629642945,15356.536465927848,50707.541655525565,18073.698174976053,35727.33826480268
0,0,1508,91434.68103232901,16349.86389126004,55604.743309499194,19480.073831569764,39434.947224776435
0,0,1509,85236.40778487099,16041.036612532067,51513.4053753255,17681.96579701343,35473.5952800153
0,0,1510,87882.83169275871,16042.1734849413,53668.35845592967,18172.29975188773,38294.40339034213
0,0,1511,94428.24700083162,18368.3282144789,57137.81328742626,18922.10549892647,39233.861488478564
0,0,1512,96827.40189281967,18186.603847675502,59121.5967772335,19519.201267910677,41853.1151535015
0,0,1513,100559.6292814588,18677.73066043442,61810.5819770576,20071.31664396677,44193.96946852484
0,0,1514,97582.60312251776,18170.647751010878,59902.4898202412,19509.46555126569,42871.136623380895
0,0,1515,93747.68377337408,18795.03834267897,56370.1416693445,18582.503761350617,38212.01485659814
0,0,1516,97439.14237629146,18842.522859485693,59173.38298982121,19423.23652698456,40707.88814380964
0,0,1517,97228.90091969437,19131.71715528473,58732.43081183673,19364.752952572893,40064.18244793431
0,0,1518,91074.12952362096,18220.109348749225,54882.06710974062,17971.953065131118,35035.184601163506
0,0,1519,95138.5499635523,19237.292483147732,57078.76183620651,18822.495644198058,36046.49133777604
0,0,1520,95128.79022120866,19500.222608058677,56810.260464176754,18818.30714897322,35827.34929844537
0,0,1521,85595.79968345039,17489.685337039336,51187.102928051885,16919.011418359176,32633.36162202928
0,0,1522,86886.86945255107,16973.67840697826,52166.20713948678,17746.983906086018,33827.270026334096
0,0,1523,73924.8387954114,15143.767353887266,44108.24173911002,14672.829702414105,27843.748131490596
0,0,1524,91887.34507995573,17763.882966072153,55860.80990662681,18262.652207256768,38170.38383330418
0,0,1525,96859.8589317727,18798.35745172519,58992.66172102001,19068.83975902749,40519.50110108017
0,0,1526,95449.73896566084,18077.404132178184,58340.68085789276,19031.6539755899,40627.59978816747
0,0,1527,102507.08446406932,19152.05065059482,62986.10483406855,20368.92897940595,45126.35734699911
0,0,1528,84258.08248745161,16043.763148243728,50717.38402843206,17496.93531077582,33044.24647987988
0,0,1529,75912.82533139094,14432.698090673071,45637.00880840956,15843.118432308309,29946.766831194665
0,0,1530,85132.67017096168,16377.205105345744,51214.0022917531,17541.462773862826,34227.87056268622
0,0,1531,91811.77197815786,17449.986777848804,55975.97235423772,18385.812846071334,38485.17383306965
0,0,1532,84357.5926464891,15846.029945291222,51367.61385491063,17143.948846287254,36098.699621859385
0,0,1533,85901.8489011259,16271.264879287239,52003.75990142848,17626.82412041019,36346.228757366975
0,0,1534,80627.98711480136,14838.02787486952,49153.511652349756,16636.447587582075,35399.97817611453
0,0,1535,93992.12440112125,17476.723124567172,57660.73834591683,18854.662930637263,40454.927804628984
0,0,1536,94497.23691930162,17247.679200868362,58422.92660313852,18826.63111529475,41910.398145923005
0,0,1537,84650.12845011379,15215.301751790616,51797.33833900803,17637.488359315143,38370.83271236478
0,0,1538,84334.17264023829,14958.721612053538,51469.39784960077,17906.05317858398,38772.91248596632
0,0,1539,93953.03632454175,16292.198450595326,57565.5444122838,20095.293461662615,43759.96731991178
0,0,1540,70331.37030838436,12662.223993350366,42061.10682872637,15608.03948630761,32434.976611530357
0,0,1541,73493.61002540714,13038.32985313435,43576.86044268815,16878.419729584628,33026.84731542281
0,0,1542,64873.144231071274,10761.622808933342,38438.66907106592,15672.852351072012,27816.573980885863
0,0,1543,73271.54865833613,12327.115046304443,43992.272443117414,16952.161168914277,32104.803770170078
0,0,1544,64074.47932673551,11055.588603180846,37717.12066299709,15301.770060557572,26951.82195897833
0,0,1545,61994.975058002725,10734.864526478907,36355.623397485506,14904.487134038316,25318.41923914138
0,0,1546,73094.86452290553,13133.944103193933,43433.82677193267,16527.093647778933,30558.653504586822
0,0,1547,65521.79321935029,11514.042081101099,38378.87685687455,15628.874281374632,25905.240838927817
0,0,1548,72021.08506208658,12941.520119616936,42632.125555432394,16447.439387037255,29484.265615565913
0,0,1549,76667.71932907612,14142.142079417361,45724.40095278947,16801.176296869286,31728.393955514766
0,0,1550,78043.53066902618,14660.973891975747,46848.84033008409,16533.71644696633,32389.731404397633
0,0,1551,76886.98074716599,14217.447965722788,46106.96397072504,16562.56881071815,31635.125611039497
0,0,1552,81241.27249206098,15393.902112120471,48932.07550658142,16915.294873359093,33534.6321734472
0,0,1553,80991.86260588716,14969.20727645161,48730.505189201474,17292.15014023407,33220.199052564734
0,0,1554,85174.63622437652,16248.086365920604,51410.05388056618,17516.49597788974,34769.487833284715
0,0,1555,89008.4378245203,17386.443517394648,53704.974144550906,17917.020162574743,35134.281032935396
0,0,1556,93668.7925351493,18687.839589018207,56511.03580856939,18469.917137561715,35900.60547942738
0,0,1557,93222.544239751,18549.985442683184,56322.448285470426,18350.110511597395,35194.267852814904
0,0,1558,90970.92156463041,17656.936919926247,54954.241424690634,18359.743220013544,34588.46337846192
0,0,1559,94542.60652598913,18871.515333599564,56951.738654848836,18719.35253754073,35663.66450443536
0,0,1560,94202.10204743764,19102.019918433823,56612.21153825899,18487.87059074483,35483.34269738506
0,0,1561,93855.02483669133,18903.129100413928,56433.97061882444,18517.92511745296,35530.25730927281
0,0,1562,94091.84049134886,18551.095916001967,56673.443744932956,18867.300830413937,35580.51745473977
0,0,1563,83031.21545924178,15691.669241745127,50061.47940985569,17278.066807640942,32745.7535372267
0,0,1564,81585.47937865519,15346.179234795814,49187.36792179951,17051.932222059873,31898.741726782653
0,0,1565,82046.26172190135,14921.236125197127,49424.89326051401,17700.13233619023,31927.865407929396
0,0,1566,81967.36556390503,14883.308316652428,49288.63278990382,17795.42445734878,31811.242345381164
0,0,1567,85041.29307063937,15708.781335234946,51114.211371682446,18218.300363721974,33791.49775702901
0,0,1568,87993.87484538337,17106.404618136923,52925.92385340999,17961.54637383644,33857.87033229587
0,0,1569,87716.56546885497,17843.607829250574,52609.30630366153,17263.651335942883,33125.56061017301
0,0,1570,88508.2572859593,16984.540306613457,53163.543209898184,18360.173769447658,33962.94024894039
0,0,1571,85648.73345170979,16101.528831127729,51567.72054478626,17979.484075795805,33665.728172344454
0,0,1572,84017.81858877755,15796.110078006235,50418.88591104364,17802.82259972767,32563.55397683527
0,0,1573,80127.52114663208,14920.731456946898,48044.00831254404,17162.78137714113,31276.92789048642
0,0,1574,82852.32865135877,15717.594172819769,49586.48033792807,17548.254140610934,31877.571152325076
0,0,1575,82126.35635923546,15292.516047744772,49237.94210242935,17595.898209061343,32094.390305225377
0,0,1576,73904.48081263494,13661.204307395363,44038.73182137254,16204.544683867045,28805.50981864195
0,0,1577,75416.59982995607,14054.054900091412,45295.37632774543,16067.16860211924,29788.99094280791
0,0,1578,78038.1110833252,14502.733879678555,46443.89848903135,17091.478714615285,31013.201878629203
0,0,1579,68706.60780789888,12282.501299320827,40561.1894839247,15862.917024653361,27061.366416577894
0,0,1580,69556.74765286969,12663.52733469272,41487.05434937757,15406.165968799396,28708.54098212944
0,0,1581,76284.96272547379,13704.114883167798,45719.69419001868,16861.153652287307,30454.24246296935
0,0,1582,74184.08487453105,12978.049343967796,44654.45523913402,16551.58029142925,27141.257313169623
0,0,1583,67605.9933382576,11182.727630829755,40737.61637145802,15685.649335969822,22160.175285539633
0,0,1584,68148.39017122405,11607.449122005952,41140.26296068126,15400.678088536823,23080.341322695884
0,0,1585,75241.86428569652,13351.174558065515,45282.874352208026,16607.815375422953,27543.18207515099
0,0,1586,71119.69265567638,12551.100673661478,42442.17111605628,16126.42086595863,26232.828826080313
0,0,1587,78529.04696867478,14333.65700055041,47037.0066392654,17158.38332885898,30896.54135356465
0,0,1588,73046.99081949962,13102.80030437955,43545.19481138157,16398.9957037385,28720.82131827855
0,0,1589,74809.87889749574,13686.81621611898,44383.34307913085,16739.719602245903,29193.988613623926
0,0,1590,66376.55373476219,12136.630887040186,38374.71248200998,15865.21036571203,28243.42765107272
0,0,1591,74982.0224511895,13955.68843506544,44477.29379562996,16549.040220494106,30855.50819255651
0,0,1592,67277.19941576791,11260.60718227328,39968.3049035084,16048.287329986242,22572.798464875876
0,0,1593,69739.35483988763,12189.282261299511,41603.46369993374,15946.60887865439,26341.960166873934
0,0,1594,63087.04304570051,10863.276172967391,36990.87490809468,15232.891964638446,23361.58611759323
0,0,1595,70563.28952548871,12368.326448676966,41680.87678342074,16514.08629339101,27147.04353905911
0,0,1596,66094.40112104261,11572.47437557542,38536.256689852715,15985.670055614479,25712.99788499809
0,0,1597,68283.23565709076,12282.839087870896,40123.68442323116,15876.712145988706,26896.51596814154
0,0,1598,66135.73150991193,12000.514164559485,38566.077712474056,15569.139632878387,26083.265406890307
0,0,1599,62469.29909565609,11106.188882027052,35846.10567221701,15517.004541412023,24971.251461278156
0,0,1600,55102.078656938225,9589.665978393788,31219.983864237824,14292.428814306604,21692.45995220501
0,0,1601,60487.65685711001,10789.067221598163,33963.89791180813,15734.691723703716,24495.613507145892
0,0,1602,55387.624839493394,9862.976908378714,30742.893164278103,14781.754766836579,21466.67776850869
0,0,1603,53659.99914492681,9446.105153129549,29400.446394582512,14813.447597214752,19134.745665726037
0,0,1604,63271.07568194963,11328.404239950154,36024.2023724093,15918.46906959017,26169.010181615427
0,0,1605,57933.413713410744,10420.85601792047,32448.49179412618,15064.065901364089,24331.231995817285
0,0,1606,50769.90767011338,9270.863699040568,27379.338357829045,14119.705613243766,19426.431539841233
0,0,1607,109794.10779143761,18900.337341263963,66240.04634183361,24653.724108340037,48994.956514402664
0,0,1608,85154.55484126865,14866.64292660348,50067.37514073389,20220.536773931268,37108.37158344679
0,0,1609,84127.98049990588,14905.407187511099,48793.19647158775,20429.376840807043,35911.72724840445
0,0,1610,92466.1807186224,16052.594726859135,54182.21456675987,22231.37142500341,39680.42767121291
0,0,1611,112349.1790367373,19375.31708707494,65567.16590193039,27406.696047731963,47250.80396291915
0,0,1612,110447.22855347909,19011.880924889076,63350.61308017883,28084.73454841118,45009.525974759046
0,0,1613,115566.95385233153,19687.42297084992,66779.24606254124,29100.28481894039,46605.05047142432
0,0,1614,112272.98587461842,19068.674729027214,64638.16772290087,28566.143422690337,44135.46224925091
0,0,1615,102220.24234521453,17808.319542516158,58537.46459906275,25874.45820363563,40735.19916684606
0,0,1616,108890.6055955769,18488.16561704546,62340.78908674643,28061.650891785,42977.46544849733
0,0,1617,85088.18856302094,14996.192812510666,48617.15850290512,21474.837247605166,32384.369230983095
0,0,1618,92099.00547690569,16295.797320298807,52579.79009263725,23223.41806396963,35858.27891484973
0,0,1619,92808.53627879373,16377.858325906553,53121.46287102089,23309.21508186629,36385.54487826776
0,0,1620,88598.60579584993,15858.596763661344,50303.3218867502,22436.687145438376,34015.02041050106
0,0,1621,88531.8679030209,15998.461550212394,50015.66346428707,22517.742888521425,33036.063456467076
0,0,1622,90875.25984514826,16283.398706341282,51578.88397335032,23012.977165456665,34082.56042728367
0,0,1623,91071.3485677908,16210.424788616816,51738.15991738875,23122.76386178525,33694.10501836409
0,0,1624,82760.23853542045,15060.187621618781,46541.8086130151,21158.242300786573,31621.55877397504
0,0,1625,84937.47237141052,15507.345921685219,47547.85730693699,21882.269142788322,32014.263358264092
0,0,1626,82014.69532303435,15039.471673453709,45921.755407539335,21053.468242041305,30185.15844018339
0,0,1627,81735.66190443767,14966.004409358062,45755.851984761226,21013.805510318383,29942.2337673453
0,0,1628,84296.47403236595,15388.912204539352,47046.62316789568,21860.938659930904,31096.630995032727
0,0,1629,83212.37925819612,15106.655626145337,46623.65355791345,21482.07007413733,30686.055489651408
0,0,1630,98860.16586465234,17139.317729616367,56977.10555675192,24743.742578284036,40463.91947599426
0,0,1631,94198.58201647724,16521.858734593356,54279.50487107853,23397.218410805348,37794.459948440584
0,0,1632,90705.22224835824,15908.021501938587,52467.53890248044,22329.661843939222,37142.304842830956
0,0,1633,88647.64042202068,15816.24498593748,50705.61086239414,22125.784573689052,34961.69526927453
0,0,1634,89477.67774646095,15898.26348025765,51288.12346147117,22291.290804732147,35524.63931809743
0,0,1635,82736.81781789995,14641.16730949801,47573.901175043065,20521.749333358883,34058.51700332276
0,0,1636,83897.92578749779,15092.779876731445,47677.086615324646,21128.05929544169,33005.99102476035
0,0,1637,78030.78733743647,14116.366750154888,44212.23142031235,19702.189166969234,31769.60747162432
0,0,1638,64180.84445626964,11664.224341182806,37157.39594365055,15359.224171436299,28718.860240538896
0,0,1639,65897.08173575057,11986.229348793942,37874.21681280075,16036.635574155871,29581.86419682706
0,0,1640,67266.19812327225,12235.990417853882,38288.933226374094,16741.27447904426,29772.78247189209
0,0,1641,66244.69326725247,12143.13853543242,37575.28086364349,16526.273868176566,29377.82762237617
0,0,1642,67640.65746476363,12406.175569376193,38185.2437508679,17049.23814451953,29873.2643739064
0,0,1643,63778.36503532999,11849.41825536912,35096.60563911323,16832.341140847642,27005.327616077408
0,0,1644,73376.79432851748,13349.457293931366,41791.73479181067,18235.602242775454,31366.371054319512
0,0,1645,66517.08880755596,12368.014014560162,36540.45618997843,17608.61860301737,26842.112943324333
0,0,1646,73845.57159393172,13636.887442646874,40980.10558485167,19228.57856643317,29955.320774914773
0,0,1647,77739.7702476263,14193.606543846257,43720.68754758527,19825.476156194767,31561.93725595649
0,0,1648,79903.58178804864,14676.376623757727,44475.82833382036,20751.376830470537,31152.054025394027
0,0,1649,79640.64970420342,14746.76866427517,43834.559547127865,21059.321492800373,29871.72880302737
0,0,1650,81471.64522508603,14896.81057925312,45401.598152751976,21173.23649308093,30000.195515246436
0,0,1651,73890.05162042344,13700.03160590587,40554.781295303976,19635.238719213612,28129.21203769665
0,0,1652,61020.438351132936,11381.424467490682,32856.377895649974,16782.635987992286,24947.074245812946
0,0,1653,69602.35180939618,12903.357066344332,37881.57625923411,18817.418483817743,27265.44581773523
0,0,1654,66619.19265173776,12603.015427303057,35394.41919283809,18621.75803159661,24452.320160510975
0,0,1655,59885.70293142894,11346.556416855308,31375.519910867668,17163.62660370597,22899.996966505263
0,0,1656,80395.39780093655,14191.336312665277,45728.40544665131,20475.65604161998,29334.09191224308
0,0,1657,69192.9178072749,12641.58823500938,37902.2859963861,18649.043575879426,25242.028792048444
0,0,1658,64642.862146244566,11505.575053670498,35881.428721503085,17255.858371070986,23598.4502274446
0,0,1659,74771.44072618155,12848.101507834832,42869.38448441839,19053.954733928338,27835.85435605369
0,0,1660,72023.65519275803,12525.520871997829,40988.54404665809,18509.590274102105,27129.566383357742
0,0,1661,73536.84195493389,12240.050359799763,42642.8953113797,18653.896283754406,28112.213474667304
0,0,1662,60247.84374118122,10278.549150632596,33824.27728251033,16145.017308038294,22655.502935716646
0,0,1663,68082.89578094998,11340.939817640063,39232.24895128657,17509.70701202336,26239.70475982887
0,0,1664,60138.77486737784,11120.02497560723,33270.77710166478,15747.972790105827,26026.535370299207
0,0,1665,58505.571116076506,10931.958479659917,31844.886512370496,15728.726124046098,25578.724322559417
0,0,1666,54990.487868480646,10302.556060642393,29590.432863549824,15097.498944288433,23890.30192235935
0,0,1667,60919.7477598167,11276.806924071043,33567.73124403997,16075.209591705683,26662.476099258765
0,0,1668,56497.22497389622,10468.524722806233,30272.383921958288,15756.316329131694,24134.094437037056
0,0,1669,58581.53208033686,10978.611124991086,30698.499129015083,16904.421826330683,24246.167308781598
0,0,1670,57207.63681758059,10729.278548622313,30063.99375016344,16414.364518794842,23081.757728938814
0,0,1671,58801.786235519445,11185.226146497193,30510.617386233927,17105.942702788325,22158.284874943132
0,0,1672,53333.03772091499,10086.440587418845,27702.764371991667,15543.832761504475,22489.89017848012
0,0,1673,52641.978838563475,10036.486049971283,27146.64544266192,15458.847345930288,21043.742481238056
0,0,1674,103053.47885420268,17496.34569553277,60461.48791720778,25095.645241462134,42356.95687291441
0,0,1675,92691.79818466911,15382.148387297933,53253.98159097489,24055.668206396298,35636.46120388052
0,0,1676,100167.03525018835,16748.014850284377,57881.036448431565,25537.983951472408,39242.58569779653
0,0,1677,84052.63976395375,14314.211815325083,48338.688949005795,21399.73899962286,30645.951940409162
0,0,1678,86491.77913819981,14358.048947648123,50353.96462021054,21779.765570341155,31651.783388282303
0,0,1679,95068.29470045699,16031.117912228268,54710.635629997545,24326.541158231164,35810.91432273011
0,0,1680,83250.13692272904,13740.159102092766,48789.88038507674,20720.09743555953,30366.3264907126
0,0,1681,83610.55817723002,13901.3078969436,48923.57280443266,20785.67747585376,30118.005510505274
0,0,1682,84383.67561329479,13878.739006556298,49645.68335270123,20859.253254037256,30342.530758311204
0,0,1683,88256.28067774736,14489.63250526493,51767.52226322472,21999.125909257717,32805.604671075096
0,0,1684,80844.75646124611,13624.023097408126,46173.70094252768,21047.032421310312,30780.34323062928
0,0,1685,81861.22431223899,13452.54372162661,47794.79311006349,20613.88748054889,30595.362419721452
0,0,1686,93335.94318918475,16041.23289257802,53610.66585884638,23684.044437760345,36209.74837002558
0,0,1687,88552.1462571836,14931.90730089924,50778.34825344335,22841.89070284101,34086.8026877807
0,0,1688,87502.84795176079,14926.805081379249,49917.13158909931,22658.911281282224,33890.14661557423
0,0,1689,88741.27924269627,15626.83961554983,51188.45787786908,21925.981749277358,34907.20958523018
0,0,1690,87785.0575627111,15474.857609679639,50571.67806064266,21738.52189238878,34973.93219396593
0,0,1691,97319.46793895474,17473.72435272399,56819.62427273063,23026.119313500116,38840.602223122296
0,0,1692,93696.3847898134,16787.070689930217,54484.61831245226,22424.69578743093,37379.616602747556
0,0,1693,86763.84447869024,15448.54489212742,50230.62927305049,21084.670313512346,34572.71344210699
0,0,1694,87440.90959350005,15458.996026712315,50425.82941838389,21556.08414840385,34962.02255874379
0,0,1695,86256.16908637002,15331.034545076189,49844.28949009517,21080.845051198663,34817.14216808134
0,0,1696,83188.85619761652,14869.862728881651,48098.97083527757,20220.022633457294,33682.054072892635
0,0,1697,83848.75722744755,14823.247229736991,48238.021829944075,20787.48816776648,33749.89582430524
0,0,1698,80721.11492916138,14287.637473760304,46527.81795026743,19905.659505133644,32874.026118308895
0,0,1699,84824.93229810355,14892.43931254726,48718.13640318117,21214.35658237512,33558.00581376378
0,0,1700,77659.28804391569,13608.572882415312,44730.132436224725,19320.582725275664,31552.687059850137
